order_id,order_date,customer_id,customer_name,segment,region,country,category,sub_category,sales,quantity,discount,profit
ORD-2024-12725,2024-10-28,CUST-1134,Noah Davis 23,Home Office,Europe,Italy,Furniture,Tables,4061.65,6,0.05,239.2
ORD-2024-12726,2024-02-10,CUST-1056,Liam Smith 79,Home Office,Latin America,Brazil,Office Supplies,Binders,180.93,3,0.0,47.48
ORD-2024-12727,2024-08-09,CUST-1097,Benjamin Anderson 56,Corporate,Europe,Spain,Office Supplies,Art,359.12,3,0.15,173.61
ORD-2024-12728,2024-12-25,CUST-1086,Liam Smith 61,Consumer,Latin America,Chile,Furniture,Chairs,1775.34,3,0.0,268.37
ORD-2024-12729,2025-04-12,CUST-1123,Mia Martinez 72,Consumer,Asia Pacific,India,Technology,Smartphones,2498.54,4,0.05,540.91
ORD-2024-12730,2024-11-20,CUST-1088,Sophia Wilson 62,Consumer,Asia Pacific,India,Technology,Laptops,3658.59,3,0.15,1005.84
ORD-2024-12731,2024-12-31,CUST-1009,Alex Rivera 33,Corporate,Europe,France,Office Supplies,Storage,1363.21,8,0.05,297.55
ORD-2024-12732,2024-03-05,CUST-1118,Olivia Brown 96,Home Office,Europe,United Kingdom,Office Supplies,Storage,1070.16,8,0.35,-53.51
ORD-2024-12733,2024-03-24,CUST-1065,Alex Rivera 98,Home Office,Europe,France,Furniture,Bookcases,1218.35,7,0.35,-60.92
ORD-2024-12734,2025-02-08,CUST-1057,Charlotte Thomas 58,Corporate,North America,Canada,Technology,Smartphones,1206.2,2,0.1,418.77
ORD-2024-12735,2024-08-03,CUST-1073,James Taylor 83,Corporate,Europe,Italy,Furniture,Bookcases,301.58,1,0.1,73.22
ORD-2024-12736,2024-05-22,CUST-1131,Noah Davis 96,Home Office,Latin America,Mexico,Office Supplies,Binders,143.35,3,0.2,65.14
ORD-2024-12737,2025-05-08,CUST-1041,Noah Davis 70,Home Office,Asia Pacific,Singapore,Office Supplies,Art,1842.56,8,0.0,374.35
ORD-2024-12738,2025-03-10,CUST-1108,Liam Smith 31,Home Office,Asia Pacific,Singapore,Office Supplies,Appliances,819.85,5,0.05,267.7
ORD-2024-12739,2024-01-17,CUST-1124,James Taylor 4,Home Office,Asia Pacific,Australia,Technology,Smartphones,249.72,1,0.05,91.11
ORD-2024-12740,2024-05-05,CUST-1147,Benjamin Anderson 4,Home Office,North America,United States,Office Supplies,Appliances,862.57,7,0.05,313.36
ORD-2024-12741,2024-05-06,CUST-1091,James Taylor 71,Home Office,North America,Canada,Office Supplies,Paper,19.17,1,0.0,5.94
ORD-2024-12742,2024-04-21,CUST-1052,Mia Martinez 36,Consumer,Asia Pacific,India,Furniture,Chairs,999.46,8,0.15,83.1
ORD-2024-12743,2025-01-27,CUST-1117,Emma Watson 41,Corporate,Asia Pacific,India,Office Supplies,Appliances,442.53,5,0.1,216.05
ORD-2024-12744,2024-06-23,CUST-1145,Sophia Wilson 79,Home Office,Asia Pacific,Singapore,Technology,Accessories,1513.06,4,0.3,464.96
ORD-2024-12745,2024-03-09,CUST-1144,Emma Watson 57,Consumer,Asia Pacific,Singapore,Furniture,Chairs,2675.35,6,0.05,502.79
ORD-2024-12746,2024-03-08,CUST-1093,Liam Smith 8,Corporate,Europe,Germany,Furniture,Bookcases,158.87,2,0.35,-7.94
ORD-2024-12747,2024-04-04,CUST-1023,Noah Davis 48,Corporate,Asia Pacific,Singapore,Furniture,Desks,380.12,4,0.0,79.03
ORD-2024-12748,2024-12-06,CUST-1034,Mia Martinez 81,Corporate,Asia Pacific,India,Technology,Smartphones,2182.44,3,0.1,846.28
ORD-2024-12749,2024-04-06,CUST-1092,Olivia Brown 23,Home Office,North America,United States,Office Supplies,Storage,1103.65,5,0.0,464.68
ORD-2024-12750,2024-03-29,CUST-1149,Olivia Brown 99,Corporate,Europe,France,Office Supplies,Paper,192.67,2,0.35,-9.63
ORD-2024-12751,2024-02-15,CUST-1141,Alex Rivera 47,Home Office,Europe,France,Furniture,Furnishings,201.42,1,0.3,11.16
ORD-2024-12752,2025-04-18,CUST-1122,Charlotte Thomas 33,Consumer,Europe,United Kingdom,Technology,Accessories,509.53,1,0.0,146.96
ORD-2024-12753,2024-10-31,CUST-1022,Emma Watson 27,Corporate,Europe,France,Office Supplies,Storage,469.38,4,0.05,178.48
ORD-2024-12754,2024-12-17,CUST-1110,Liam Smith 60,Corporate,Latin America,Brazil,Technology,Printers,1259.07,3,0.0,430.6
ORD-2024-12755,2024-03-18,CUST-1006,Liam Smith 80,Consumer,Europe,Italy,Technology,Laptops,442.0,5,0.35,-22.1
ORD-2024-12756,2024-10-13,CUST-1008,Liam Smith 80,Home Office,North America,United States,Office Supplies,Art,776.61,5,0.1,192.08
ORD-2024-12757,2024-02-29,CUST-1146,Emma Watson 87,Home Office,North America,United States,Technology,Laptops,1976.3,7,0.2,655.67
ORD-2024-12758,2024-12-22,CUST-1052,Emma Watson 57,Consumer,Europe,Spain,Office Supplies,Art,445.8,5,0.3,206.85
ORD-2024-12759,2024-02-05,CUST-1123,Emma Watson 2,Home Office,Europe,Italy,Office Supplies,Paper,1140.55,8,0.1,240.35
ORD-2024-12760,2025-02-20,CUST-1007,Emma Watson 31,Home Office,Europe,United Kingdom,Technology,Laptops,1867.4,5,0.2,451.85
ORD-2024-12761,2024-01-15,CUST-1126,Emma Watson 33,Home Office,Latin America,Mexico,Furniture,Chairs,4554.5,8,0.15,543.58
ORD-2024-12762,2024-12-26,CUST-1039,Sophia Wilson 91,Home Office,Latin America,Brazil,Technology,Smartphones,5008.88,4,0.0,1245.17
ORD-2024-12763,2025-03-03,CUST-1050,Mia Martinez 83,Home Office,North America,United States,Office Supplies,Paper,685.68,8,0.0,333.4
ORD-2024-12764,2025-01-23,CUST-1146,Charlotte Thomas 49,Consumer,North America,Canada,Furniture,Tables,321.74,6,0.2,55.18
ORD-2024-12765,2024-07-25,CUST-1101,James Taylor 88,Home Office,Europe,United Kingdom,Technology,Laptops,1059.83,1,0.0,289.64
ORD-2024-12766,2025-01-15,CUST-1081,Benjamin Anderson 2,Consumer,Latin America,Brazil,Furniture,Chairs,1784.37,4,0.05,154.39
ORD-2024-12767,2024-06-01,CUST-1055,Alex Rivera 97,Corporate,Asia Pacific,India,Furniture,Bookcases,2276.03,4,0.2,512.23
ORD-2024-12768,2024-03-28,CUST-1062,Mia Martinez 43,Home Office,North America,Canada,Technology,Laptops,3959.66,6,0.2,1423.96
ORD-2024-12769,2024-03-13,CUST-1095,Benjamin Anderson 44,Home Office,Asia Pacific,Singapore,Furniture,Chairs,333.89,2,0.2,80.46
ORD-2024-12770,2025-02-04,CUST-1006,Olivia Brown 40,Home Office,Europe,United Kingdom,Furniture,Tables,1462.4,4,0.2,280.91
ORD-2024-12771,2024-04-10,CUST-1101,Charlotte Thomas 82,Consumer,Europe,United Kingdom,Office Supplies,Paper,60.55,4,0.15,16.75
ORD-2024-12772,2024-07-05,CUST-1132,Noah Davis 53,Corporate,Asia Pacific,India,Office Supplies,Art,1182.5,5,0.0,375.88
ORD-2024-12773,2024-09-08,CUST-1022,Liam Smith 5,Corporate,Europe,Germany,Furniture,Bookcases,741.38,3,0.2,102.65
ORD-2024-12774,2024-07-23,CUST-1009,Emma Watson 34,Corporate,Asia Pacific,Japan,Office Supplies,Paper,164.79,5,0.1,72.47
ORD-2024-12775,2024-07-08,CUST-1112,Liam Smith 70,Consumer,Asia Pacific,Australia,Office Supplies,Art,380.78,2,0.15,137.73
ORD-2024-12776,2024-03-01,CUST-1026,Noah Davis 50,Consumer,Europe,Spain,Technology,Smartphones,1585.9,3,0.35,-79.3
ORD-2024-12777,2024-01-12,CUST-1085,Sophia Wilson 44,Home Office,Asia Pacific,India,Furniture,Bookcases,1016.9,7,0.2,248.08
ORD-2024-12778,2024-07-13,CUST-1129,Noah Davis 30,Corporate,Latin America,Brazil,Furniture,Chairs,695.8,5,0.3,130.25
ORD-2024-12779,2024-05-23,CUST-1086,Charlotte Thomas 46,Home Office,Latin America,Mexico,Technology,Smartphones,407.83,1,0.0,70.63
ORD-2024-12780,2025-05-04,CUST-1105,Liam Smith 20,Corporate,Europe,United Kingdom,Office Supplies,Art,1454.18,8,0.1,590.54
ORD-2024-12781,2024-12-19,CUST-1025,Mia Martinez 96,Consumer,Latin America,Chile,Technology,Monitors,481.65,1,0.2,111.36
ORD-2024-12782,2024-12-13,CUST-1115,Alex Rivera 75,Consumer,Asia Pacific,Japan,Office Supplies,Appliances,723.53,7,0.3,344.12
ORD-2024-12783,2024-07-03,CUST-1008,Benjamin Anderson 15,Consumer,Europe,Spain,Office Supplies,Storage,204.7,1,0.05,57.83
ORD-2024-12784,2024-09-27,CUST-1064,Benjamin Anderson 35,Consumer,Latin America,Mexico,Technology,Smartphones,2706.21,3,0.15,1033.74
ORD-2024-12785,2024-06-18,CUST-1147,Sophia Wilson 91,Consumer,Asia Pacific,Australia,Office Supplies,Storage,423.76,7,0.15,157.99
ORD-2024-12786,2024-05-30,CUST-1035,Emma Watson 95,Home Office,Latin America,Chile,Office Supplies,Storage,542.49,3,0.15,164.29
ORD-2024-12787,2024-09-13,CUST-1001,Alex Rivera 15,Corporate,North America,Canada,Technology,Accessories,1801.0,5,0.3,608.41
ORD-2024-12788,2024-10-26,CUST-1047,Olivia Brown 41,Home Office,North America,Canada,Office Supplies,Binders,362.58,3,0.15,102.81
ORD-2024-12789,2025-01-09,CUST-1131,Charlotte Thomas 63,Home Office,North America,United States,Technology,Smartphones,4555.78,8,0.2,1783.54
ORD-2024-12790,2024-02-22,CUST-1032,Charlotte Thomas 37,Home Office,Asia Pacific,India,Furniture,Chairs,2413.0,4,0.0,533.97
ORD-2024-12791,2025-03-23,CUST-1144,Noah Davis 72,Corporate,North America,Canada,Technology,Laptops,2992.5,6,0.05,1037.78
ORD-2024-12792,2025-03-30,CUST-1138,Olivia Brown 82,Consumer,Latin America,Brazil,Office Supplies,Appliances,1042.03,6,0.15,414.24
ORD-2024-12793,2024-10-20,CUST-1142,Emma Watson 85,Consumer,North America,United States,Furniture,Bookcases,1869.11,8,0.3,270.03
ORD-2024-12794,2025-02-27,CUST-1021,Sophia Wilson 67,Home Office,Europe,Germany,Office Supplies,Art,1201.75,5,0.0,576.49
ORD-2024-12795,2025-04-24,CUST-1000,Mia Martinez 94,Home Office,North America,United States,Furniture,Chairs,674.42,7,0.1,68.06
ORD-2024-12796,2024-12-30,CUST-1020,Emma Watson 75,Home Office,Europe,Germany,Office Supplies,Art,461.61,5,0.05,193.62
ORD-2024-12797,2024-06-03,CUST-1125,Olivia Brown 94,Home Office,Asia Pacific,Australia,Technology,Printers,10799.86,8,0.1,3130.79
ORD-2024-12798,2025-03-05,CUST-1126,Mia Martinez 1,Consumer,Latin America,Chile,Office Supplies,Paper,922.32,6,0.05,232.22
ORD-2024-12799,2025-04-21,CUST-1024,Liam Smith 12,Home Office,North America,United States,Technology,Printers,612.77,1,0.2,154.59
ORD-2024-12800,2024-07-26,CUST-1105,Alex Rivera 19,Home Office,Latin America,Mexico,Office Supplies,Binders,453.89,4,0.2,178.82
ORD-2024-12801,2024-07-03,CUST-1117,Emma Watson 53,Corporate,Latin America,Chile,Office Supplies,Binders,244.02,1,0.0,62.63
ORD-2024-12802,2025-01-16,CUST-1120,Alex Rivera 97,Home Office,North America,Canada,Technology,Laptops,617.7,1,0.2,190.18
ORD-2024-12803,2025-01-19,CUST-1106,James Taylor 97,Home Office,Europe,United Kingdom,Technology,Printers,973.42,1,0.2,380.58
ORD-2024-12804,2025-03-31,CUST-1131,Olivia Brown 35,Home Office,Asia Pacific,Australia,Office Supplies,Art,512.04,5,0.2,170.04
ORD-2024-12805,2024-07-28,CUST-1045,Charlotte Thomas 53,Corporate,North America,Canada,Furniture,Bookcases,4152.08,7,0.1,574.35
ORD-2024-12806,2024-08-06,CUST-1120,James Taylor 47,Home Office,Asia Pacific,Japan,Office Supplies,Appliances,82.35,2,0.15,41.12
ORD-2024-12807,2024-05-18,CUST-1127,Mia Martinez 74,Corporate,North America,United States,Technology,Accessories,1579.07,3,0.05,260.95
ORD-2024-12808,2024-08-11,CUST-1045,James Taylor 79,Consumer,North America,United States,Technology,Printers,4598.51,5,0.1,887.32
ORD-2024-12809,2025-04-19,CUST-1095,Mia Martinez 29,Consumer,North America,United States,Furniture,Bookcases,442.17,1,0.3,55.81
ORD-2024-12810,2024-06-20,CUST-1022,James Taylor 66,Corporate,Europe,United Kingdom,Furniture,Tables,2518.42,8,0.1,187.46
ORD-2024-12811,2024-06-24,CUST-1142,Olivia Brown 62,Home Office,North America,United States,Office Supplies,Storage,719.88,4,0.15,300.19
ORD-2024-12812,2025-01-27,CUST-1104,Charlotte Thomas 27,Consumer,Europe,Spain,Furniture,Desks,1010.89,5,0.05,80.76
ORD-2024-12813,2025-04-28,CUST-1090,James Taylor 21,Home Office,Europe,Spain,Technology,Laptops,2240.56,3,0.05,524.86
ORD-2024-12814,2024-10-23,CUST-1053,Emma Watson 5,Consumer,Europe,Spain,Office Supplies,Paper,55.38,5,0.05,21.96
ORD-2024-12815,2024-05-08,CUST-1008,Olivia Brown 96,Corporate,North America,Canada,Technology,Laptops,1151.28,4,0.3,208.32
ORD-2024-12816,2024-11-16,CUST-1137,Benjamin Anderson 27,Home Office,Asia Pacific,Singapore,Furniture,Chairs,933.82,8,0.2,163.59
ORD-2024-12817,2024-01-07,CUST-1068,Mia Martinez 29,Corporate,North America,Canada,Office Supplies,Paper,697.76,7,0.2,277.44
ORD-2024-12818,2024-10-03,CUST-1004,James Taylor 38,Corporate,Asia Pacific,Singapore,Furniture,Desks,682.58,8,0.3,129.24
ORD-2024-12819,2025-02-09,CUST-1056,Mia Martinez 80,Home Office,Europe,Spain,Furniture,Chairs,614.06,3,0.3,131.89
ORD-2024-12820,2024-04-11,CUST-1109,Benjamin Anderson 68,Corporate,Europe,France,Office Supplies,Binders,381.58,4,0.3,168.21
ORD-2024-12821,2024-01-20,CUST-1056,Charlotte Thomas 59,Home Office,Latin America,Chile,Office Supplies,Appliances,868.0,4,0.0,354.16
ORD-2024-12822,2024-01-12,CUST-1060,Liam Smith 13,Home Office,Asia Pacific,India,Furniture,Bookcases,602.8,1,0.05,70.12
ORD-2024-12823,2024-07-21,CUST-1111,James Taylor 95,Home Office,Latin America,Chile,Office Supplies,Paper,811.6,8,0.05,403.48
ORD-2024-12824,2024-09-10,CUST-1106,Mia Martinez 12,Corporate,Latin America,Brazil,Technology,Monitors,1272.15,2,0.3,191.13
ORD-2024-12825,2024-09-27,CUST-1085,Liam Smith 40,Consumer,Latin America,Mexico,Technology,Laptops,1087.15,6,0.2,369.46
ORD-2024-12826,2024-05-03,CUST-1113,Noah Davis 27,Home Office,Latin America,Brazil,Office Supplies,Appliances,344.26,6,0.2,98.7
ORD-2024-12827,2024-04-12,CUST-1142,Charlotte Thomas 45,Corporate,Asia Pacific,India,Furniture,Tables,3613.91,6,0.05,234.53
ORD-2024-12828,2024-01-30,CUST-1131,Mia Martinez 28,Consumer,North America,United States,Office Supplies,Paper,28.92,3,0.3,12.78
ORD-2024-12829,2024-08-27,CUST-1052,James Taylor 86,Corporate,Europe,United Kingdom,Furniture,Tables,4123.84,8,0.05,799.87
ORD-2024-12830,2025-02-27,CUST-1047,Liam Smith 94,Consumer,Asia Pacific,India,Furniture,Furnishings,357.63,2,0.15,65.63
ORD-2024-12831,2024-01-03,CUST-1024,Charlotte Thomas 16,Consumer,North America,Canada,Office Supplies,Appliances,79.37,1,0.3,26.41
ORD-2024-12832,2025-05-14,CUST-1039,James Taylor 40,Corporate,Latin America,Chile,Office Supplies,Binders,813.46,6,0.2,251.29
ORD-2024-12833,2025-04-25,CUST-1071,Emma Watson 62,Corporate,North America,United States,Office Supplies,Binders,812.45,7,0.1,385.58
ORD-2024-12834,2025-01-29,CUST-1093,Benjamin Anderson 14,Consumer,Asia Pacific,Singapore,Furniture,Desks,3491.64,7,0.15,845.93
ORD-2024-12835,2025-03-03,CUST-1076,Noah Davis 64,Consumer,Europe,Italy,Furniture,Furnishings,2775.4,6,0.35,-138.77
ORD-2024-12836,2024-10-20,CUST-1007,Sophia Wilson 50,Corporate,Asia Pacific,Japan,Office Supplies,Binders,406.7,5,0.3,136.17
ORD-2024-12837,2024-02-16,CUST-1135,Benjamin Anderson 65,Consumer,Latin America,Mexico,Technology,Accessories,3269.06,7,0.2,750.99
ORD-2024-12838,2024-04-19,CUST-1128,Alex Rivera 51,Consumer,Asia Pacific,Japan,Technology,Laptops,907.26,7,0.1,225.29
ORD-2024-12839,2024-11-07,CUST-1042,Noah Davis 29,Corporate,Europe,France,Furniture,Furnishings,2019.4,6,0.05,503.54
ORD-2024-12840,2024-04-05,CUST-1026,Sophia Wilson 50,Consumer,Europe,Italy,Furniture,Chairs,51.14,1,0.05,5.93
ORD-2024-12841,2024-06-07,CUST-1107,Charlotte Thomas 38,Corporate,Latin America,Brazil,Furniture,Furnishings,2216.09,4,0.15,289.14
ORD-2024-12842,2024-08-13,CUST-1070,Mia Martinez 56,Home Office,North America,United States,Furniture,Chairs,341.46,2,0.1,20.1
ORD-2024-12843,2025-01-21,CUST-1060,Charlotte Thomas 88,Corporate,Asia Pacific,Singapore,Office Supplies,Art,252.62,2,0.3,93.19
ORD-2024-12844,2024-11-23,CUST-1011,Alex Rivera 39,Consumer,Asia Pacific,Australia,Technology,Laptops,2986.01,7,0.3,981.74
ORD-2024-12845,2024-07-24,CUST-1000,Emma Watson 29,Home Office,Asia Pacific,Singapore,Office Supplies,Paper,184.24,1,0.05,69.24
ORD-2024-12846,2025-02-06,CUST-1123,Olivia Brown 67,Consumer,North America,United States,Technology,Laptops,6604.04,6,0.15,1146.92
ORD-2024-12847,2024-10-04,CUST-1023,Sophia Wilson 72,Consumer,Latin America,Chile,Office Supplies,Paper,291.57,2,0.05,138.21
ORD-2024-12848,2024-11-16,CUST-1095,Alex Rivera 46,Corporate,North America,United States,Office Supplies,Appliances,355.21,7,0.2,117.72
ORD-2024-12849,2024-09-13,CUST-1110,Mia Martinez 10,Corporate,North America,United States,Office Supplies,Storage,375.55,3,0.2,170.95
ORD-2024-12850,2024-12-28,CUST-1041,Benjamin Anderson 92,Corporate,North America,Canada,Office Supplies,Paper,292.68,2,0.05,143.08
ORD-2024-12851,2024-04-22,CUST-1053,Liam Smith 10,Consumer,Asia Pacific,Singapore,Technology,Laptops,698.85,5,0.0,221.14
ORD-2024-12852,2025-04-28,CUST-1054,Mia Martinez 87,Consumer,Latin America,Mexico,Furniture,Furnishings,3103.89,7,0.05,599.89
ORD-2024-12853,2024-05-10,CUST-1138,Alex Rivera 50,Corporate,North America,United States,Office Supplies,Binders,477.18,3,0.3,100.14
ORD-2024-12854,2024-04-27,CUST-1015,James Taylor 76,Corporate,North America,Canada,Furniture,Tables,1665.99,3,0.0,122.58
ORD-2024-12855,2024-08-08,CUST-1012,Emma Watson 70,Consumer,North America,United States,Office Supplies,Binders,835.81,4,0.05,182.03
ORD-2024-12856,2024-06-15,CUST-1091,Charlotte Thomas 96,Home Office,Latin America,Chile,Office Supplies,Binders,69.25,3,0.05,16.24
ORD-2024-12857,2024-05-25,CUST-1087,Charlotte Thomas 56,Home Office,North America,United States,Office Supplies,Art,907.09,7,0.2,194.59
ORD-2024-12858,2024-05-27,CUST-1091,Alex Rivera 45,Consumer,North America,United States,Technology,Smartphones,8934.94,7,0.0,2499.25
ORD-2024-12859,2024-07-26,CUST-1070,Emma Watson 89,Home Office,North America,Canada,Furniture,Tables,951.83,2,0.3,163.94
ORD-2024-12860,2025-04-09,CUST-1026,Noah Davis 5,Home Office,Europe,France,Furniture,Furnishings,1177.04,5,0.2,264.9
ORD-2024-12861,2024-01-16,CUST-1103,Alex Rivera 76,Home Office,Asia Pacific,Japan,Furniture,Desks,4098.46,8,0.1,484.01
ORD-2024-12862,2024-08-09,CUST-1142,Olivia Brown 88,Home Office,Asia Pacific,Japan,Furniture,Bookcases,781.2,5,0.0,86.72
ORD-2024-12863,2024-12-06,CUST-1004,Noah Davis 80,Corporate,Latin America,Chile,Furniture,Tables,516.21,4,0.3,104.39
ORD-2024-12864,2024-09-30,CUST-1073,Mia Martinez 52,Corporate,North America,Canada,Technology,Smartphones,917.7,5,0.15,169.54
ORD-2024-12865,2024-11-18,CUST-1102,Emma Watson 61,Corporate,Latin America,Chile,Furniture,Furnishings,1532.96,3,0.3,195.43
ORD-2024-12866,2024-11-07,CUST-1114,James Taylor 11,Consumer,Latin America,Mexico,Technology,Monitors,614.27,1,0.05,139.51
ORD-2024-12867,2024-09-24,CUST-1032,Noah Davis 52,Home Office,Latin America,Mexico,Office Supplies,Paper,203.9,6,0.15,50.41
ORD-2024-12868,2024-09-11,CUST-1125,Noah Davis 6,Consumer,North America,Canada,Furniture,Desks,552.72,3,0.1,43.99
ORD-2024-12869,2024-04-01,CUST-1051,Sophia Wilson 20,Corporate,Latin America,Brazil,Technology,Monitors,2143.44,5,0.2,530.76
ORD-2024-12870,2024-02-02,CUST-1115,Liam Smith 14,Corporate,North America,Canada,Technology,Smartphones,3487.79,4,0.1,696.88
ORD-2024-12871,2024-02-14,CUST-1048,Emma Watson 66,Corporate,Asia Pacific,India,Technology,Accessories,3419.71,4,0.1,1080.53
ORD-2024-12872,2024-05-04,CUST-1038,Liam Smith 93,Home Office,North America,United States,Office Supplies,Paper,998.86,5,0.1,466.2
ORD-2024-12873,2024-04-25,CUST-1027,Noah Davis 90,Home Office,North America,Canada,Technology,Monitors,8929.66,8,0.2,1836.04
ORD-2024-12874,2024-12-21,CUST-1050,Mia Martinez 62,Home Office,Europe,France,Technology,Laptops,369.36,2,0.15,141.33
ORD-2024-12875,2024-03-16,CUST-1058,Emma Watson 28,Corporate,North America,United States,Office Supplies,Paper,1598.86,7,0.05,733.0
ORD-2024-12876,2024-03-24,CUST-1104,Sophia Wilson 60,Home Office,Latin America,Brazil,Office Supplies,Storage,658.17,8,0.15,323.64
ORD-2024-12877,2025-02-01,CUST-1088,Liam Smith 54,Consumer,Asia Pacific,Australia,Technology,Printers,3375.08,3,0.1,768.52
ORD-2024-12878,2025-01-17,CUST-1047,Liam Smith 82,Corporate,Europe,France,Technology,Smartphones,3255.91,3,0.2,508.93
ORD-2024-12879,2024-01-24,CUST-1063,Noah Davis 44,Corporate,Europe,Italy,Office Supplies,Appliances,416.56,8,0.05,84.2
ORD-2024-12880,2024-05-14,CUST-1112,James Taylor 61,Corporate,Latin America,Mexico,Office Supplies,Paper,991.8,8,0.1,293.86
ORD-2024-12881,2024-12-22,CUST-1128,Mia Martinez 11,Home Office,Europe,Germany,Office Supplies,Art,119.31,2,0.3,54.0
ORD-2024-12882,2024-04-20,CUST-1099,Benjamin Anderson 47,Home Office,Europe,Germany,Furniture,Desks,485.94,2,0.3,87.94
ORD-2024-12883,2024-09-03,CUST-1075,Emma Watson 33,Corporate,Europe,Germany,Office Supplies,Paper,95.55,7,0.0,27.06
ORD-2024-12884,2024-05-26,CUST-1091,Liam Smith 76,Home Office,Latin America,Mexico,Furniture,Tables,1078.9,4,0.05,68.86
ORD-2024-12885,2025-02-11,CUST-1122,Emma Watson 16,Home Office,Asia Pacific,Australia,Technology,Laptops,10182.25,8,0.05,3111.24
ORD-2024-12886,2025-03-07,CUST-1119,Alex Rivera 12,Consumer,North America,United States,Office Supplies,Storage,257.24,5,0.2,97.72
ORD-2024-12887,2024-07-05,CUST-1138,Sophia Wilson 71,Home Office,Latin America,Chile,Technology,Monitors,1399.71,2,0.15,389.03
ORD-2024-12888,2024-01-28,CUST-1033,Emma Watson 47,Home Office,Europe,Spain,Office Supplies,Storage,413.36,7,0.05,146.53
ORD-2024-12889,2024-09-08,CUST-1073,Charlotte Thomas 6,Consumer,Europe,Germany,Technology,Laptops,1859.92,6,0.1,537.86
ORD-2024-12890,2025-04-20,CUST-1112,Alex Rivera 38,Corporate,Europe,Germany,Furniture,Furnishings,1197.06,7,0.2,170.78
ORD-2024-12891,2024-08-23,CUST-1120,Mia Martinez 33,Consumer,Latin America,Brazil,Technology,Printers,3196.12,6,0.15,489.42
ORD-2024-12892,2024-12-10,CUST-1115,James Taylor 92,Consumer,Europe,Italy,Technology,Smartphones,2748.8,3,0.3,855.58
ORD-2024-12893,2024-03-06,CUST-1030,Charlotte Thomas 28,Home Office,Latin America,Chile,Technology,Printers,3693.04,5,0.15,677.36
ORD-2024-12894,2024-05-13,CUST-1055,Charlotte Thomas 27,Consumer,North America,Canada,Office Supplies,Storage,921.31,7,0.2,230.17
ORD-2024-12895,2025-01-24,CUST-1009,James Taylor 52,Home Office,Latin America,Brazil,Furniture,Furnishings,1256.96,4,0.0,108.53
ORD-2024-12896,2024-05-09,CUST-1067,Olivia Brown 44,Home Office,Asia Pacific,Japan,Technology,Monitors,6388.89,7,0.1,1114.99
ORD-2024-12897,2025-05-10,CUST-1066,Liam Smith 16,Consumer,Latin America,Chile,Technology,Printers,1481.4,2,0.15,502.62
ORD-2024-12898,2024-01-10,CUST-1078,Benjamin Anderson 91,Home Office,Europe,Spain,Furniture,Furnishings,593.59,7,0.3,69.81
ORD-2024-12899,2024-06-28,CUST-1092,Benjamin Anderson 81,Home Office,Asia Pacific,Singapore,Technology,Smartphones,6170.75,8,0.2,2089.89
ORD-2024-12900,2025-04-16,CUST-1026,Olivia Brown 98,Corporate,Europe,Spain,Furniture,Furnishings,2872.39,8,0.15,408.58
ORD-2024-12901,2024-09-23,CUST-1126,Mia Martinez 63,Corporate,Europe,France,Office Supplies,Art,136.3,5,0.0,47.11
ORD-2024-12902,2024-10-31,CUST-1018,Charlotte Thomas 45,Consumer,North America,Canada,Technology,Printers,3411.45,3,0.05,682.7
ORD-2024-12903,2024-11-06,CUST-1003,Mia Martinez 52,Consumer,Asia Pacific,Japan,Technology,Smartphones,596.77,4,0.2,105.37
ORD-2024-12904,2024-06-06,CUST-1134,Alex Rivera 40,Corporate,Europe,United Kingdom,Furniture,Bookcases,1273.62,3,0.0,130.3
ORD-2024-12905,2024-10-26,CUST-1003,Emma Watson 1,Home Office,Latin America,Brazil,Furniture,Bookcases,602.23,1,0.1,131.2
ORD-2024-12906,2025-02-13,CUST-1146,Emma Watson 44,Corporate,Europe,Italy,Office Supplies,Paper,604.16,7,0.15,241.6
ORD-2024-12907,2024-07-17,CUST-1115,Liam Smith 5,Home Office,Latin America,Brazil,Technology,Laptops,8828.01,8,0.05,2278.4
ORD-2024-12908,2024-04-24,CUST-1044,Alex Rivera 47,Home Office,Latin America,Chile,Office Supplies,Art,1104.39,5,0.1,426.44
ORD-2024-12909,2024-08-28,CUST-1026,Sophia Wilson 47,Home Office,Latin America,Chile,Technology,Laptops,7961.92,8,0.15,1208.45
ORD-2024-12910,2024-02-29,CUST-1085,Noah Davis 87,Home Office,North America,Canada,Office Supplies,Art,124.61,3,0.3,56.2
ORD-2024-12911,2024-07-30,CUST-1001,Charlotte Thomas 55,Home Office,Asia Pacific,India,Office Supplies,Appliances,1225.63,7,0.0,257.97
ORD-2024-12912,2025-01-22,CUST-1134,Sophia Wilson 87,Home Office,Latin America,Brazil,Furniture,Furnishings,2136.83,8,0.2,232.21
ORD-2024-12913,2024-04-18,CUST-1049,James Taylor 36,Corporate,Latin America,Brazil,Technology,Printers,2482.61,8,0.15,893.53
ORD-2024-12914,2024-12-02,CUST-1108,Sophia Wilson 77,Corporate,Asia Pacific,Singapore,Office Supplies,Art,996.03,7,0.15,384.17
ORD-2024-12915,2025-02-23,CUST-1149,Noah Davis 57,Home Office,North America,Canada,Furniture,Desks,1845.43,8,0.1,410.99
ORD-2024-12916,2024-11-27,CUST-1009,Liam Smith 33,Consumer,Asia Pacific,Australia,Furniture,Tables,141.79,1,0.2,27.65
